"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"CORY.CONACHER","2013-2014","OTT/BUF","C",79,886.95,4,19,23,14,1.56,0.95,24.26,1.64,806,822,-16,49.51,0.19,38,35,3,52.05,9.01,31.23,34.26,-3.03,47.69,3.61,22,33,11,145,9.81,8.19,0.55,4.49,101.2,54.56,24.11,29.77,49.75,28.79,49.78
"CORY.EMMERTON","2011-2012","DET","C",71,532.28,6,3,9,7,1.01,0.79,12.54,1.41,424,419,5,50.3,-5.16,15,15,0,50,-8.72,15.08,16.32,-1.24,48.03,-6.74,6,8,2,99,11.16,4.36,0.49,10,99.78,63.41,15.78,26.32,54.64,26.56,48.9
"CORY.EMMERTON","2012-2013","DET","C",48,427.15,5,2,7,6,0.98,0.84,7.06,0.99,325,378,-53,46.23,-8.98,11,11,0,50,-2.94,14.35,15.97,-1.62,47.33,-6.22,2,3,1,80,11.24,4.51,0.63,9.43,100.76,57.84,18.96,27.13,52.61,27.38,49.11
"CORY.EMMERTON","2013-2014","DET","C",18,134.49,0,2,2,1,0.89,0.45,2.84,1.27,106,105,1,50.24,1.79,2,4,-2,33.33,-15.56,4.55,3.89,0.66,53.91,7.47,0,1,1,25,11.15,0.91,0.41,0,97.03,42.03,16.03,27.43,50.8,27.59,49.66
"CORY.SARICH","2010-2011","CGY","D",76,1160.37,4,11,15,8,0.78,0.41,23.72,1.23,1082,990,92,52.22,0.64,49,39,10,55.68,2.97,42.11,36.98,5.13,53.24,0.36,23,13,-10,147,7.6,2.49,0.13,5.97,101.14,49.45,32.75,27.89,52.12,29,49.31
"CORY.SARICH","2011-2012","CGY","D",62,908.75,1,6,7,3,0.46,0.2,9.85,0.65,778,740,38,51.25,5.83,28,26,2,51.85,3.12,34.96,28.8,6.16,54.83,9.05,25,12,-13,100,6.6,1.36,0.09,2.94,100.37,48.31,30.04,26.53,46.98,28.21,49.74
"CORY.SARICH","2012-2013","CGY","D",28,381.78,0,2,2,1,0.31,0.16,1.23,0.19,323,342,-19,48.57,1.38,9,18,-9,33.33,-5.75,12.3,11.94,0.36,50.74,2.73,4,3,-1,35,5.5,0.33,0.05,0,95.14,41.35,27.92,26.7,46.8,28.3,48.81
"CORY.SARICH","2013-2014","COL","D",54,802.23,1,8,9,2,0.67,0.15,6.85,0.51,670,736,-66,47.65,0.3,34,28,6,54.84,-0.28,24.36,28.32,-3.96,46.24,-0.25,15,3,-12,105,7.85,1.39,0.1,2.27,102.1,50.86,30.3,28.07,45.83,28.71,49.64
"CORY.STILLMAN","2010-2011","FLA/CAR","L",65,852.65,9,16,25,20,1.76,1.41,22.61,1.59,798,868,-70,47.9,-4.15,39,32,7,54.93,8.04,32.2,36.91,-4.71,46.59,-6.29,10,8,-2,169,11.89,7.97,0.56,10.11,103.45,46.55,27.94,30.89,50.08,28.84,49.96
"CRAIG.ADAMS","2010-2011","PIT","R",80,710.53,1,7,8,3,0.68,0.25,6.31,0.53,555,623,-68,47.11,-7.02,15,27,-12,35.71,-20.48,18.85,22.59,-3.74,45.49,-6.86,19,17,-2,114,9.63,5.7,0.48,1.37,96.09,51.26,19.49,28.38,53.1,28.35,49.65
"CRAIG.ADAMS","2011-2012","PIT","R",82,679.35,5,10,15,10,1.32,0.88,14.92,1.32,519,526,-7,49.67,-5.37,21,28,-7,42.86,-13.04,21,19.66,1.34,51.65,-2.5,7,7,0,116,10.25,5.59,0.49,7.58,97.5,44.78,17.56,28.03,53.69,28.31,49.36
"CRAIG.ADAMS","2012-2013","PIT","R",48,397.8,1,6,7,4,1.06,0.6,3.81,0.57,275,365,-90,42.97,-7.19,9,13,-4,40.91,-20.73,10.69,11.22,-0.53,48.79,-3.97,10,11,1,63,9.5,2.86,0.43,2.56,98.49,43.81,17.58,27.19,47.06,27.75,49.77
"CRAIG.ADAMS","2013-2014","PIT","R",82,758.67,4,4,8,7,0.63,0.55,-1.77,-0.14,483,691,-208,41.14,-9.11,13,31,-18,29.55,-25.57,17.76,23.6,-5.84,42.94,-9.46,11,5,-6,115,9.09,4.54,0.36,5.8,95.59,39.36,19.42,27.9,47.49,28.19,49.61
"CRAIG.CONROY","2010-2011","CGY","C",18,123.5,2,0,2,2,0.97,0.97,3.12,1.52,117,97,20,54.67,3.99,3,3,0,50,0.82,4.73,3.93,0.8,54.62,2.56,4,1,-3,20,9.72,0.89,0.43,18.18,99.73,51.76,15.6,27.25,51.22,27.39,49.15
"CRAIG.RIVET","2010-2011","BUF/CBJ","D",37,449.5,2,2,4,3,0.53,0.4,4.27,0.57,410,414,-4,49.76,-2.36,17,24,-7,41.46,-6.01,16.49,16.55,-0.06,49.91,-3.93,8,3,-5,57,7.61,1.01,0.13,7.41,96.58,57.08,26.22,27.19,50.55,28.24,49.81
"CRAIG.SMITH","2011-2012","NSH","C",72,826.24,8,15,23,19,1.67,1.38,21.97,1.6,697,770,-73,47.51,1.43,29,34,-5,46.03,-4.46,28.63,29.23,-0.6,49.48,-0.98,9,11,2,231,16.77,10.52,0.76,6.15,99.65,50.33,23.65,29.52,46.18,28.96,49.99
"CRAIG.SMITH","2012-2013","NSH","C",44,507.13,2,3,5,4,0.59,0.47,3.76,0.44,381,461,-80,45.25,-1.53,12,18,-6,40,-5.87,18.75,16.25,2.5,53.57,4.72,9,7,-2,112,13.25,5.31,0.63,2.86,97.61,43.43,23.71,28.17,47.07,28.17,49.91
"CRAIG.SMITH","2013-2014","NSH","C",79,1070.55,14,23,37,28,2.07,1.57,41.98,2.35,968,948,20,50.52,2.87,51,38,13,57.3,14.51,39.71,35.85,3.86,52.55,1.22,10,13,3,304,17.04,14.78,0.83,8.43,102,51.89,27.9,29.91,47.84,29.37,50.28
"CURTIS.GLENCROSS","2010-2011","CGY","L",79,960.06,17,16,33,27,2.06,1.69,38.85,2.43,912,811,101,52.93,1.81,42,35,7,54.55,2.25,35.29,30.31,4.98,53.8,1.24,11,13,2,187,11.69,9.42,0.59,16.04,100.21,51.91,26.19,29.74,51.03,29.37,49.64
"CURTIS.GLENCROSS","2011-2012","CGY","L",67,871.74,15,14,29,23,2,1.58,19.31,1.33,733,862,-129,45.96,-3.38,36,43,-7,45.57,-3.08,30.01,35.12,-5.11,46.08,-5.55,16,9,-7,129,8.88,7.77,0.53,18.99,99.74,50.18,27.43,31.77,46.84,30.11,50.32
"CURTIS.GLENCROSS","2012-2013","CGY","L",40,546.85,10,7,17,14,1.87,1.54,16.22,1.78,503,514,-11,49.46,2.26,20,30,-10,40,-1.8,20.8,23.05,-2.25,47.43,-1.21,6,9,3,136,14.92,7.18,0.79,13.89,96.04,49.23,28.69,31.36,47.84,29.25,49.94
"CURTIS.GLENCROSS","2013-2014","CGY","L",38,526.78,7,6,13,9,1.48,1.03,5.92,0.67,418,557,-139,42.87,-4.18,18,29,-11,38.3,-14.38,18.97,22.36,-3.39,45.9,-2.36,4,3,-1,120,13.67,6.98,0.8,11.29,98.14,46.01,28.4,31.03,47.28,29.11,50.41
"DAINIUS.ZUBRUS","2010-2011","N.J","C",79,1065.65,11,12,23,17,1.29,0.96,29.12,1.64,846,723,123,53.92,2.66,36,42,-6,46.15,2.55,36.84,30.5,6.34,54.71,3.77,16,15,-1,150,8.45,8.98,0.51,12.36,97.49,52.51,28.01,30.12,52.56,29.42,49.99
"DAINIUS.ZUBRUS","2011-2012","N.J","C",82,1166.53,10,19,29,23,1.49,1.18,30.6,1.57,882,824,58,51.7,1.94,48,41,7,53.93,7.27,37.34,35,2.34,51.62,-0.37,11,9,-2,129,6.64,7.66,0.39,11.9,100.99,48.62,29.57,30.34,50.65,29.61,49.99
"DAINIUS.ZUBRUS","2012-2013","N.J","C",22,290.55,2,3,5,3,1.03,0.62,5.63,1.16,247,198,49,55.51,-1.44,7,14,-7,33.33,-19.17,10.94,7.51,3.43,59.3,4.5,6,1,-5,32,6.61,2.09,0.43,11.76,91.93,51.02,28.61,30.25,56.27,29.46,49.58
"DAINIUS.ZUBRUS","2013-2014","N.J","C",82,1179.08,11,11,22,16,1.12,0.81,30.51,1.55,965,816,149,54.18,-0.3,40,40,0,50,3.67,41.84,33.21,8.63,55.75,0.06,20,10,-10,172,8.75,11.1,0.56,10.19,98.91,51.24,30.03,30.55,55.97,29.37,49.65
"DALE.WEISE","2010-2011","NYR","R",10,63.89,0,0,0,0,0,0,0.28,0.26,49,54,-5,47.57,-1.24,0,0,0,NA,NA,1.93,2.39,-0.46,44.68,-8.9,5,3,-2,12,11.27,0.49,0.46,0,100,59.46,13.29,26.91,48.43,27.61,49.38
"DALE.WEISE","2011-2012","VAN","R",68,547.2,4,3,7,7,0.77,0.77,4.53,0.5,403,509,-106,44.19,-9.93,13,14,-1,48.15,-6.92,14.21,20.27,-6.06,41.21,-8.98,17,18,1,82,8.99,3.87,0.42,8.33,101.16,20.69,17.41,27.32,49.35,27.66,49.3
"DALE.WEISE","2012-2013","VAN","R",40,341.52,3,2,5,5,0.88,0.88,1.97,0.35,233,303,-70,43.47,-9.01,5,13,-8,27.78,-26.19,9.24,12.22,-2.98,43.06,-8.14,10,12,2,51,8.96,3.49,0.61,9.38,96.06,41.49,18.27,27.89,49.65,27.66,49.15
"DALE.WEISE","2013-2014","VAN/MTL","R",61,495.54,4,10,14,9,1.7,1.09,8.56,1.04,387,487,-100,44.28,-5.46,18,16,2,52.94,-1.44,15.76,17.35,-1.59,47.6,-0.6,11,11,0,62,7.51,3.83,0.46,10.53,101.95,41.54,17.18,27.89,48.86,27.89,49.75
"DALTON.PROUT","2011-2012","CBJ","D",5,56.55,0,0,0,0,0,0,-0.2,-0.21,48,58,-10,45.28,2.43,2,2,0,50,-8.82,2.59,2.1,0.49,55.22,4.16,0,0,0,4,4.24,0.04,0.04,0,101.34,38.71,24.64,26.35,46.66,28.97,49.9
"DALTON.PROUT","2012-2013","CBJ","D",28,462.58,1,4,5,1,0.65,0.13,2.63,0.34,344,433,-89,44.27,-4,17,6,11,73.91,20.97,13.82,15.78,-1.96,46.69,-1.52,7,5,-2,42,5.45,0.55,0.07,7.69,106.52,44.63,33.06,27.93,47.72,28.96,49.61
"DALTON.PROUT","2013-2014","CBJ","D",49,738.32,2,4,6,3,0.49,0.24,8.51,0.69,635,644,-9,49.65,-1.17,21,29,-8,42,-15.02,24.34,22.92,1.42,51.5,-1.95,10,9,-1,100,8.13,1.28,0.1,4.08,97.93,50.22,31.87,27.83,49.32,28.84,49.76
"DAMIEN.BRUNNER","2012-2013","DET","C",44,533.51,8,6,14,13,1.57,1.46,20.75,2.33,544,464,80,53.97,-0.11,23,25,-2,47.92,-9.73,23.86,23.06,0.8,50.85,-2.68,4,7,3,166,18.67,7.53,0.85,9.3,99.01,59.09,25.79,30.85,52.93,29.59,49.8
"DAMIEN.BRUNNER","2013-2014","N.J","C",60,662.45,7,7,14,13,1.27,1.18,18.83,1.71,564,503,61,52.86,-2.5,21,26,-5,44.68,-5.32,22.4,21.6,0.8,50.91,-5.75,10,8,-2,157,14.22,7.31,0.66,7.95,98.2,58.81,23.09,29.59,54.68,28.87,49.43
"DANA.TYRELL","2010-2011","T.B","C",78,786.5,6,8,14,9,1.07,0.69,13.19,1.01,615,654,-39,48.46,-4.58,20,26,-6,43.48,-10.56,26.95,20.33,6.62,57,1.37,5,10,5,106,8.09,4.78,0.36,9.38,97.26,44.64,22,28.51,49.84,28.92,49.81
"DANA.TYRELL","2011-2012","T.B","C",26,226.62,0,5,5,3,1.32,0.79,3.19,0.84,176,210,-34,45.6,-4.21,6,11,-5,35.29,-17.28,6.39,8.31,-1.92,43.47,-5.48,3,5,2,40,10.59,1.61,0.43,0,96.22,37.84,18.52,28.65,47.21,28.72,49.73
"DANA.TYRELL","2012-2013","T.B","C",21,188.22,1,3,4,3,1.28,0.96,3.01,0.96,153,168,-15,47.66,-0.16,6,8,-2,42.86,-15.58,5.4,5.63,-0.23,48.96,-2.98,3,4,1,30,9.56,1.57,0.5,6.67,98.7,52.08,18.78,28.33,47.23,28.31,49.59
"DANA.TYRELL","2013-2014","T.B","C",7,53.93,0,0,0,0,0,0,-1.52,-1.69,26,56,-30,31.71,-22.38,0,1,-1,0,-53.85,0.62,1.8,-1.18,25.62,-33.5,2,0,-2,4,4.45,0.17,0.19,0,96.3,45.45,16.26,26.47,50.45,27.93,50.41
"DAN.BOYLE","2010-2011","S.J","D",76,1410.64,5,15,20,12,0.85,0.51,33.8,1.44,1434,1285,149,52.74,-0.71,60,50,10,54.55,1.95,61.34,46.44,14.9,56.91,2.32,18,12,-6,207,8.8,5.61,0.24,5.1,100.58,50.37,38.9,28.76,52.94,29.61,49.65
"DAN.BOYLE","2011-2012","S.J","D",81,1517.5,4,24,28,9,1.11,0.36,39.68,1.57,1531,1423,108,51.83,0.19,63,52,11,54.78,4.46,62.02,54.26,7.76,53.34,-2.02,15,14,-1,290,11.47,6.65,0.26,2.88,100.22,52.89,38.67,29.5,52.68,29.78,50.17
"DAN.BOYLE","2012-2013","S.J","D",46,778.55,1,4,5,3,0.39,0.23,18.85,1.45,838,681,157,55.17,5.92,30,22,8,57.69,10.88,36.64,23.22,13.42,61.21,10.2,10,7,-3,130,10.02,3.2,0.25,2,99.91,51.15,35.06,27.71,49.6,29.11,49.75
"DAN.BOYLE","2013-2014","S.J","D",75,1224.9,5,7,12,9,0.59,0.44,25.77,1.26,1298,1139,159,53.26,-0.82,39,43,-4,47.56,-8.05,55.52,41.88,13.64,57,-0.11,13,10,-3,176,8.62,4.24,0.21,5.62,98.41,52.25,33.95,27.42,52.64,28.84,49.35
"DAN.CARCILLO","2010-2011","PHI","L",57,435.17,4,2,6,5,0.83,0.69,1.67,0.23,352,437,-85,44.61,-3.67,7,22,-15,24.14,-37.93,13.94,17.08,-3.14,44.94,-5.71,31,25,-6,85,11.72,4.24,0.58,7.27,93.68,40.97,16.39,27.57,47.49,28.29,49.69
"DAN.CARCILLO","2011-2012","CHI","L",28,308.72,1,8,9,6,1.75,1.17,10.33,2.01,285,237,48,54.6,3.39,16,8,8,66.67,24.73,10.25,8.68,1.57,54.15,0.76,21,12,-9,50,9.72,2.6,0.51,4.35,104.22,62.42,22.92,30.75,54.02,29.12,49.63
"DAN.CARCILLO","2012-2013","CHI","L",23,204.83,2,1,3,3,0.88,0.88,5.91,1.73,182,151,31,54.65,-1.01,9,8,1,52.94,-4.63,7.19,7.11,0.08,50.28,-1.28,4,4,0,42,12.3,1.84,0.54,8.7,98.43,68.27,18.12,29.02,54.53,28.56,48.72
"DAN.CARCILLO","2013-2014","L.A/NYR","L",57,520.59,4,1,5,4,0.58,0.46,8.36,0.96,470,461,9,50.48,-3.51,14,14,0,50,-11.22,18.41,17.74,0.67,50.93,-1.83,27,27,0,100,11.53,4.73,0.55,9.09,99.72,42.43,19.34,28.2,52.29,28.21,49.61
"DAN.CLEARY","2010-2011","DET","R",7,87.96,1,1,2,2,1.36,1.36,2.31,1.58,86,83,3,50.89,-3.38,3,7,-4,30,-31.9,2.53,3.06,-0.53,45.26,-13.29,1,3,2,28,19.1,0.92,0.63,10,90.86,54.9,27.31,28.18,53.41,28.43,48.42
"DAN.CLEARY","2012-2013","DET","R",48,590.3,3,5,8,4,0.81,0.41,12.73,1.29,538,467,71,53.53,-0.06,13,20,-7,39.39,-17.09,21.28,17.99,3.29,54.19,2.38,14,6,-8,106,10.77,5.71,0.58,4.11,96.79,52.79,26.21,30.36,53.3,29.17,49.72
"DAN.CLEARY","2013-2014","DET","R",52,551.13,4,2,6,6,0.65,0.65,4.32,0.47,444,495,-51,47.28,-4.47,11,23,-12,32.35,-22.25,15.93,22.3,-6.37,41.67,-9.41,8,6,-2,86,9.36,3.85,0.42,7.55,96.65,52.54,22.75,28.68,50.96,28.69,49.7
"DANE.BYERS","2011-2012","CBJ","L",8,57.4,0,0,0,0,0,0,0.08,0.08,41,49,-8,45.56,-2.61,1,1,0,50,11.54,1.6,1.87,-0.27,46.11,-3.53,6,5,-1,7,7.32,0.35,0.37,0,100,48.39,15.66,26.88,46.62,27.67,50.63
"DAN.GIRARDI","2010-2011","NYR","D",80,1437.01,2,16,18,9,0.75,0.38,13.2,0.55,1274,1451,-177,46.75,-3.69,51,58,-7,46.79,-9.76,64.82,63.07,1.75,50.68,-3.9,13,5,-8,152,6.35,3.05,0.13,3.33,99.6,47.13,38.52,29.04,50.1,29.82,50.23
"DAN.GIRARDI","2011-2012","NYR","D",82,1618.32,3,10,13,7,0.48,0.26,16.94,0.63,1411,1491,-80,48.62,1.61,58,55,3,51.33,-3.22,67.72,64.46,3.26,51.23,-1.33,9,5,-4,182,6.75,3.16,0.12,3.49,100.13,44.76,41.65,30.49,47.63,30.07,50.4
"DAN.GIRARDI","2012-2013","NYR","D",46,882.53,1,8,9,3,0.61,0.2,15.05,1.02,870,851,19,50.55,-2.5,26,28,-2,48.15,-14.74,37.22,32.28,4.94,53.55,-1.24,4,4,0,135,9.18,2.3,0.16,1.72,98.4,47.45,39.42,30.77,51.9,29.91,49.85
"DAN.GIRARDI","2013-2014","NYR","D",81,1411.9,3,12,15,6,0.64,0.25,20.65,0.88,1351,1348,3,50.06,-3.81,56,52,4,51.85,0.02,58.73,56.23,2.5,51.09,-0.92,5,0,-5,166,7.05,2.88,0.12,4.41,100.32,47,36.57,28.34,53.92,29.77,50.2
"DAN.HAMHUIS","2010-2011","VAN","D",64,1081.63,2,12,14,5,0.78,0.28,30.47,1.69,1117,914,203,55,4.37,53,35,18,60.23,6.21,47.5,43.58,3.92,52.15,3.28,9,8,-1,183,10.15,3.44,0.19,2.35,101.53,50.71,36.45,28.99,51.93,29.78,49.77
"DAN.HAMHUIS","2011-2012","VAN","D",82,1414.42,3,16,19,11,0.81,0.47,38.88,1.65,1395,1137,258,55.09,3.8,72,44,28,62.07,13.23,54.73,50.38,4.35,52.07,5.37,9,6,-3,238,10.1,4.48,0.19,3.3,103.45,47.24,36.84,28.57,51.95,29.57,49.71
"DAN.HAMHUIS","2012-2013","VAN","D",47,791.95,3,11,14,8,1.06,0.61,20.93,1.59,724,621,103,53.83,3.48,36,28,8,56.25,6.25,29.15,25.7,3.45,53.14,3.7,3,2,-1,132,10,2.55,0.19,6.67,102.16,49.79,35.84,28.42,51.85,29.41,49.52
"DAN.HAMHUIS","2013-2014","VAN","D",79,1405.53,5,14,19,15,0.81,0.64,33.17,1.42,1302,1228,74,51.46,0.48,62,47,15,56.88,11.82,52.63,50.46,2.17,51.05,1.34,11,17,6,242,10.33,4.24,0.18,4.35,101.62,45.2,37.59,29.17,51.55,29.5,50.11
"DANIEL.ALFREDSSON","2010-2011","OTT","R",54,720.2,6,10,16,13,1.33,1.08,12.33,1.03,601,657,-56,47.77,-4.15,24,39,-15,38.1,-1.9,23.27,28.65,-5.38,44.82,-6.54,3,8,5,123,10.25,5.28,0.44,9.23,96.49,52.69,28.12,31.07,49.19,30.02,50.03
"DANIEL.ALFREDSSON","2011-2012","OTT","R",75,1039.37,13,20,33,28,1.91,1.62,46.65,2.69,1085,863,222,55.7,5,45,34,11,56.96,7.92,40.1,39.18,0.92,50.58,3.01,6,8,2,224,12.93,10.57,0.61,10.48,101.18,57.42,29.59,31.01,51.96,29.33,49.73
"DANIEL.ALFREDSSON","2012-2013","OTT","R",47,639.07,5,4,9,8,0.84,0.75,16.69,1.57,692,577,115,54.53,1.58,21,24,-3,46.67,-4.85,25.38,21.41,3.97,54.24,1.49,10,8,-2,120,11.27,5.14,0.48,8.47,98.77,55.04,29.08,30.61,52.47,29.92,49.48
"DANIEL.ALFREDSSON","2013-2014","DET","R",68,861.61,11,16,27,19,1.88,1.32,28.98,2.02,725,688,37,51.31,-0.42,32,29,3,52.46,2.19,28.46,27.59,0.87,50.78,1.85,4,7,3,159,11.07,8.05,0.56,11.96,100.66,56.43,26.84,30.22,51,29.38,49.42
"DANIEL.BANG","2012-2013","NSH","L",8,97.95,0,2,2,1,1.23,0.61,1.82,1.11,73,78,-5,48.34,2.5,3,5,-2,37.5,0,2.76,3.01,-0.25,47.83,-3.62,0,1,1,24,14.7,0.98,0.6,0,97.05,65,24.02,29.12,46.12,28.31,50.52
"DANIEL.BRIERE","2013-2014","MTL","C",69,749.23,9,8,17,14,1.36,1.12,16.3,1.31,667,752,-85,47,0.04,29,28,1,50.88,0.27,29.93,30.03,-0.1,49.92,1.91,8,12,4,163,13.05,9.32,0.75,9.18,101.4,43.74,23.24,30.16,46.46,29.07,49.83
"DANIEL.PAILLE","2010-2011","BOS","L",43,427.3,5,7,12,11,1.68,1.54,11.12,1.56,378,410,-32,47.97,-5.16,17,14,3,54.84,-2.51,15.31,14.74,0.57,50.95,-0.16,5,4,-1,68,9.55,4.63,0.65,11.63,101.75,43.72,20.47,27.73,49.2,27.96,49.53
"DANIEL.PAILLE","2011-2012","BOS","L",69,690.14,7,6,13,11,1.13,0.96,10.61,0.92,569,667,-98,46.04,-8.85,20,27,-7,42.55,-15.39,24,24.96,-0.96,49.02,-5.96,4,9,5,123,10.69,6.85,0.6,8.86,99.18,44.41,20.65,27.34,51.51,27.6,49.27
"DANIEL.PAILLE","2012-2013","BOS","L",46,494.23,8,6,14,13,1.7,1.58,15.89,1.93,449,437,12,50.68,-4.85,18,17,1,51.43,-4.04,17.59,16.85,0.74,51.07,-2.45,3,5,2,87,10.56,6.12,0.74,13.56,100.75,49.44,22.13,27.73,50.82,28.14,49.48
"DANIEL.PAILLE","2013-2014","BOS","L",72,671.2,8,9,17,14,1.52,1.25,17.33,1.55,534,578,-44,48.02,-7.47,22,14,8,61.11,-1.27,20.2,19.02,1.18,51.5,-4.43,3,9,6,101,9.03,5.08,0.45,13.11,102.97,53.04,19.21,26.77,50.93,27.98,49.27
"DANIEL.SEDIN","2010-2011","VAN","L",82,1145.17,22,35,57,45,2.99,2.36,72.25,3.79,1189,920,269,56.38,5.86,69,36,33,65.71,14.05,51.5,42.31,9.19,54.9,6.39,11,11,0,317,16.61,15.48,0.81,11.64,104.09,74.59,30.08,32,48.24,29.99,49.46
"DANIEL.SEDIN","2011-2012","VAN","L",72,1021.35,15,22,37,28,2.17,1.64,55.88,3.28,1096,759,337,59.08,9.33,49,34,15,59.04,8.46,43.28,35.75,7.53,54.76,9.08,13,7,-6,283,16.63,12.26,0.72,9.49,101.28,80.27,30.2,31.44,52.34,29.96,49.63
"DANIEL.SEDIN","2012-2013","VAN","L",47,674.1,8,16,24,18,2.14,1.6,41.89,3.73,719,445,274,61.77,14.72,32,17,15,65.31,18.58,29.77,18.47,11.3,61.71,15.84,4,13,9,165,14.69,8.63,0.77,7.48,102.75,65.13,30.51,31.66,47.06,30.01,49.62
"DANIEL.SEDIN","2013-2014","VAN","L",73,1081.25,11,18,29,25,1.61,1.39,48.65,2.7,1103,837,266,56.86,8.03,43,33,10,56.58,9.15,43.61,32.61,11,57.22,9.46,9,16,7,247,13.71,12.3,0.68,7.05,99.99,58.87,31.16,31.66,49.63,29.78,50.13
"DANIEL.WINNIK","2010-2011","COL","C",80,1034.17,6,11,17,14,0.99,0.81,26.25,1.52,945,883,62,51.7,6.13,25,34,-9,42.37,-4.27,38.62,33.81,4.81,53.32,5.03,13,16,3,229,13.29,10.52,0.61,4.32,97.49,42.56,27.59,29.1,46.15,28.92,49.88
"DANIEL.WINNIK","2011-2012","COL/S.J","C",84,1131.3,6,13,19,13,1.01,0.69,28.8,1.53,1088,985,103,52.48,2.2,29,40,-11,42.03,-8.45,38.5,41.09,-2.59,48.37,-2.38,20,15,-5,274,14.53,11.24,0.6,3.8,97.59,46.95,27.8,29.62,51.16,29.04,50.19
"DANIEL.WINNIK","2012-2013","ANA","C",48,649.95,6,11,17,11,1.57,1.02,18.46,1.7,544,552,-8,49.64,2.32,23,16,7,58.97,4.88,22.67,22.38,0.29,50.32,0.35,8,3,-5,129,11.91,6.72,0.62,7.32,101.55,42.71,28.02,29.68,47.27,29.07,49.99
"DANIEL.WINNIK","2013-2014","ANA","C",76,927.65,4,21,25,21,1.62,1.36,24.09,1.56,804,875,-71,47.89,-2.67,35,32,3,52.24,-7.59,32.07,35.8,-3.73,47.25,-5.33,10,12,2,187,12.1,7.97,0.52,3.7,101.05,47.83,26.05,29.35,48.96,29.25,50.43
"DANNY.BRIERE","2010-2011","PHI","C",77,1112.73,25,23,48,39,2.59,2.1,47.48,2.56,1073,1132,-59,48.66,-0.84,64,44,20,59.26,7.46,48.47,49.23,-0.76,49.61,-1.75,25,23,-2,281,15.15,15.14,0.82,13.51,103.15,52.6,31.29,31.26,49.15,28.86,49.96
"DANNY.BRIERE","2011-2012","PHI","C",70,912.95,8,15,23,17,1.51,1.12,22.79,1.5,879,912,-33,49.08,-1.99,38,35,3,52.05,-3.97,39.7,33.57,6.13,54.18,2.48,24,18,-6,206,13.54,11.9,0.78,6.67,100.32,56.29,28.79,29.89,50.88,28.94,49.87
"DANNY.BRIERE","2012-2013","PHI","C",34,421.75,2,7,9,6,1.28,0.85,7.48,1.06,379,425,-46,47.14,-1.62,14,21,-7,40,-10,16.19,17.11,-0.92,48.62,-1.02,5,9,4,94,13.37,4.75,0.68,3.57,97.81,49.79,27.47,30.16,48.39,29.43,50.18
"DANNY.CLEARY","2010-2011","DET","R",61,812.15,17,14,31,27,2.29,1.99,37.67,2.78,800,729,71,52.32,-1.55,38,36,2,51.35,1.35,35.07,33.51,1.56,51.14,-1.16,7,15,8,217,16.03,12.43,0.92,12.32,100.15,49.37,28.49,30.38,53.42,29.55,50.26
"DANNY.CLEARY","2011-2012","DET","R",75,920.43,9,19,28,18,1.83,1.17,41.74,2.72,946,769,177,55.16,0.06,39,34,5,53.42,-8.59,42.59,33.51,9.08,55.97,2.92,9,12,3,243,15.84,12.5,0.81,5.56,99.11,56.62,25.97,29.62,54.54,29,49.78
"DANNY.DEKEYSER","2012-2013","DET","D",11,162.65,0,1,1,1,0.37,0.37,3.85,1.42,159,128,31,55.4,-3.27,4,1,3,80,20,6.38,5.37,1.01,54.3,-7.19,1,0,-1,24,8.85,0.37,0.14,0,103.7,60.26,31.18,27.35,52.45,28.18,49.94
"DANNY.DEKEYSER","2013-2014","DET","D",65,1073.27,2,9,11,4,0.61,0.22,13.85,0.77,861,898,-37,48.95,-4.5,34,30,4,53.12,7.62,34.19,35.31,-1.12,49.19,-1.09,12,8,-4,131,7.32,2.67,0.15,3.23,101.03,51.9,35.1,28.19,52.13,29.46,49.64
"DANNY.SYVRET","2010-2011","ANA/PHI","D",10,136.2,1,0,1,1,0.44,0.44,2.13,0.94,145,116,29,55.56,10.52,3,6,-3,33.33,-16.67,6.81,5.74,1.07,54.26,14.74,3,0,-3,25,11.01,0.45,0.2,14.29,95.72,59.72,30.2,27.07,46.53,28.31,50.17
"DAN.SEXTON","2010-2011","ANA","R",47,513.81,2,8,10,8,1.17,0.93,6.24,0.73,371,490,-119,43.09,-3.2,12,20,-8,37.5,-10.8,14.37,19.94,-5.57,41.88,-4.04,2,5,3,104,12.14,4.17,0.49,2.86,97.23,55.28,22.99,28.03,43.5,28.52,49.95
"DANY.HEATLEY","2010-2011","S.J","L",80,1175.93,13,18,31,24,1.58,1.22,38.46,1.96,1161,1079,82,51.83,-2.49,56,41,15,57.73,5.75,50.68,41.71,8.97,54.85,-1.59,17,11,-6,270,13.78,14.44,0.74,9.15,102.26,50.92,30.88,31.04,54.14,29.91,49.62
